[INFO ] [2021-11-18 22:59:51,110] Pre-condition - Step 01: Open browserfirefox
[INFO ] [2021-11-21 01:45:51,161] TC_02_Login - Step 02: Enter to Email textbox
[INFO ] [2021-11-21 01:45:51,322] TC_01_Register - Step 10: Click to Password textbox123456987
[INFO ] [2021-11-21 01:45:51,394] TC_02_Login - Step 03: Enter to Password textbox
[INFO ] [2021-11-21 01:45:51,573] TC_02_Login - Step 04: Click to Login button
[INFO ] [2021-11-21 01:45:51,579] TC_01_Register - Step 11: Click to ConfirmPassword textbox
[INFO ] [2021-11-21 01:45:51,821] TC_01_Register - Step 12: Click to Register button
[INFO ] [2021-11-21 01:45:53,081] TC_01_Register - Step 13: Verify Register success message is displayed
[INFO ] [2021-11-21 01:45:53,272]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-11-21 01:45:53,272] TC_01_Register - Step 14: Click to logout button
[INFO ] [2021-11-21 01:45:54,536] TC_02_Login - Step 01: Click to Login link
[INFO ] [2021-11-21 01:45:55,459] TC_02_Login - Step 02: Enter to Email textbox
[INFO ] [2021-11-21 01:45:55,762] TC_02_Login - Step 03: Enter to Password textbox
[INFO ] [2021-11-21 01:45:56,015] TC_02_Login - Step 04: Click to Login button
[INFO ] [2021-11-24 22:11:40,435] Pre-condition - Step 01: Open browserCHROME
[INFO ] [2021-11-24 22:11:40,435] Pre-condition - Step 01: Open browserFIREFOX
[INFO ] [2021-11-24 22:19:18,114] Pre-condition - Step 01: Open browserFIREFOX
[INFO ] [2021-11-24 22:19:18,114] Pre-condition - Step 01: Open browserCHROME
[INFO ] [2021-11-24 22:19:30,586] TC_01_Register - Step 01: Open Register link
[INFO ] [2021-11-24 22:19:33,067] TC_01_Register - Step 02: Click to Gender Male radio
[INFO ] [2021-11-24 22:19:33,593] TC_01_Register - Step 03: Click to FirstName textbox
[INFO ] [2021-11-24 22:19:33,835] TC_01_Register - Step 04: Click to LastName textbox
[INFO ] [2021-11-24 22:19:34,064] TC_01_Register - Step 05: Select Day dropdown
[INFO ] [2021-11-24 22:19:34,618] TC_01_Register - Step 06: Select Day dropdown
[INFO ] [2021-11-24 22:19:35,097] TC_01_Register - Step 07: Select Day dropdown
[INFO ] [2021-11-24 22:19:35,551] TC_01_Register - Step 08: Click to Email textboxhoamt-1040256564@gmail.com
[INFO ] [2021-11-24 22:19:35,807] TC_01_Register - Step 09: Click to Company textbox
[INFO ] [2021-11-24 22:19:36,094] TC_01_Register - Step 10: Click to Password textbox123456987
[INFO ] [2021-11-24 22:19:36,329] TC_01_Register - Step 11: Click to ConfirmPassword textbox
[INFO ] [2021-11-24 22:19:36,552] TC_01_Register - Step 12: Click to Register button
[INFO ] [2021-11-24 22:19:36,556] TC_01_Register - Step 01: Open Register link
[INFO ] [2021-11-24 22:19:37,617] TC_01_Register - Step 02: Click to Gender Male radio
[INFO ] [2021-11-24 22:19:37,852] TC_01_Register - Step 03: Click to FirstName textbox
[INFO ] [2021-11-24 22:19:38,127] TC_01_Register - Step 04: Click to LastName textbox
[INFO ] [2021-11-24 22:19:38,387] TC_01_Register - Step 05: Select Day dropdown
[INFO ] [2021-11-24 22:19:38,601] TC_01_Register - Step 06: Select Day dropdown
[INFO ] [2021-11-24 22:19:38,823] TC_01_Register - Step 07: Select Day dropdown
[INFO ] [2021-11-24 22:19:39,039] TC_01_Register - Step 08: Click to Email textboxhoamt708227049@gmail.com
[INFO ] [2021-11-24 22:19:39,343] TC_01_Register - Step 09: Click to Company textbox
[INFO ] [2021-11-24 22:19:39,589] TC_01_Register - Step 13: Verify Register success message is displayed
[INFO ] [2021-11-24 22:19:39,646] TC_01_Register - Step 10: Click to Password textbox123456987
[INFO ] [2021-11-24 22:19:39,871]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-11-24 22:19:39,874] TC_01_Register - Step 14: Click to logout button
[INFO ] [2021-11-24 22:19:39,946] TC_01_Register - Step 11: Click to ConfirmPassword textbox
[INFO ] [2021-11-24 22:19:40,233] TC_01_Register - Step 12: Click to Register button
[INFO ] [2021-11-24 22:19:42,921] TC_01_Register - Step 13: Verify Register success message is displayed
[INFO ] [2021-11-24 22:19:43,094] TC_02_Login - Step 01: Click to Login link
[INFO ] [2021-11-24 22:19:43,126]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-11-24 22:19:43,126] TC_01_Register - Step 14: Click to logout button
[INFO ] [2021-11-24 22:19:44,016] TC_02_Login - Step 02: Enter to Email textbox
[INFO ] [2021-11-24 22:19:44,272] TC_02_Login - Step 01: Click to Login link
[INFO ] [2021-11-24 22:19:44,320] TC_02_Login - Step 03: Enter to Password textbox
[INFO ] [2021-11-24 22:19:44,553] TC_02_Login - Step 04: Click to Login button
[INFO ] [2021-11-24 22:19:45,048] TC_02_Login - Step 02: Enter to Email textbox
[INFO ] [2021-11-24 22:19:45,325] TC_02_Login - Step 03: Enter to Password textbox
[INFO ] [2021-11-24 22:19:45,594] TC_02_Login - Step 04: Click to Login button
[INFO ] [2021-11-24 22:23:00,013] Pre-condition - Step 01: Open browserFIREFOX
[INFO ] [2021-11-24 22:23:00,013] Pre-condition - Step 01: Open browserCHROME
[INFO ] [2021-11-24 22:23:07,493] TC_01_Register - Step 01: Open Register link
[INFO ] [2021-11-24 22:23:10,174] TC_01_Register - Step 02: Click to Gender Male radio
[INFO ] [2021-11-24 22:23:10,586] TC_01_Register - Step 03: Click to FirstName textbox
[INFO ] [2021-11-24 22:23:10,949] TC_01_Register - Step 04: Click to LastName textbox
[INFO ] [2021-11-24 22:23:11,215] TC_01_Register - Step 05: Select Day dropdown
[INFO ] [2021-11-24 22:23:11,471] TC_01_Register - Step 06: Select Day dropdown
[INFO ] [2021-11-24 22:23:11,697] TC_01_Register - Step 07: Select Day dropdown
[INFO ] [2021-11-24 22:23:11,911] TC_01_Register - Step 08: Click to Email textboxhoamt-346318029@gmail.com
[INFO ] [2021-11-24 22:23:12,186] TC_01_Register - Step 09: Click to Company textbox
[INFO ] [2021-11-24 22:23:12,461] TC_01_Register - Step 10: Click to Password textbox123456987
[INFO ] [2021-11-24 22:23:12,706] TC_01_Register - Step 11: Click to ConfirmPassword textbox
[INFO ] [2021-11-24 22:23:13,018] TC_01_Register - Step 12: Click to Register button
[INFO ] [2021-11-24 22:23:15,706] TC_01_Register - Step 13: Verify Register success message is displayed
[INFO ] [2021-11-24 22:23:15,911]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-11-24 22:23:15,914] TC_01_Register - Step 14: Click to logout button
[INFO ] [2021-11-24 22:23:19,573] TC_02_Login - Step 01: Click to Login link
[INFO ] [2021-11-24 22:23:21,298] TC_02_Login - Step 02: Enter to Email textbox
[INFO ] [2021-11-24 22:23:21,578] TC_02_Login - Step 03: Enter to Password textbox
[INFO ] [2021-11-24 22:23:21,853] TC_02_Login - Step 04: Click to Login button
[INFO ] [2021-11-24 22:23:33,609] Pre-condition - Step 01: Open browserCHROME
[INFO ] [2021-11-24 22:23:33,609] Pre-condition - Step 01: Open browserFIREFOX
[INFO ] [2021-11-24 22:23:40,914] TC_01_Register - Step 01: Open Register link
[INFO ] [2021-11-24 22:23:43,461] TC_01_Register - Step 02: Click to Gender Male radio
[INFO ] [2021-11-24 22:23:43,644] TC_01_Register - Step 03: Click to FirstName textbox
[INFO ] [2021-11-24 22:23:43,893] TC_01_Register - Step 04: Click to LastName textbox
[INFO ] [2021-11-24 22:23:44,095] TC_01_Register - Step 05: Select Day dropdown
[INFO ] [2021-11-24 22:23:44,265] TC_01_Register - Step 06: Select Day dropdown
[INFO ] [2021-11-24 22:23:44,429] TC_01_Register - Step 07: Select Day dropdown
[INFO ] [2021-11-24 22:23:44,595] TC_01_Register - Step 08: Click to Email textboxhoamt-68570990@gmail.com
[INFO ] [2021-11-24 22:23:44,824] TC_01_Register - Step 09: Click to Company textbox
[INFO ] [2021-11-24 22:23:45,033] TC_01_Register - Step 10: Click to Password textbox123456987
[INFO ] [2021-11-24 22:23:45,242] TC_01_Register - Step 11: Click to ConfirmPassword textbox
[INFO ] [2021-11-24 22:23:45,443] TC_01_Register - Step 12: Click to Register button
[INFO ] [2021-11-24 22:23:49,527] TC_01_Register - Step 13: Verify Register success message is displayed
[INFO ] [2021-11-24 22:23:49,677]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-11-24 22:23:49,681] TC_01_Register - Step 14: Click to logout button
[INFO ] [2021-11-24 22:23:52,318] TC_02_Login - Step 01: Click to Login link
[INFO ] [2021-11-24 22:23:53,158] TC_02_Login - Step 02: Enter to Email textbox
[INFO ] [2021-11-24 22:23:53,482] TC_02_Login - Step 03: Enter to Password textbox
[INFO ] [2021-11-24 22:23:53,771] TC_02_Login - Step 04: Click to Login button
[INFO ] [2021-11-27 23:20:06,133] Pre-condition - Step 01: Open browserFIREFOX
[INFO ] [2021-11-27 23:20:06,156] Pre-condition - Step 01: Open browserCHROME
[INFO ] [2021-11-27 23:20:12,098] TC_01_Register - Step 01: Open Register link
[INFO ] [2021-11-27 23:20:14,890] TC_01_Register - Step 02: Click to Gender Male radio
[INFO ] [2021-11-27 23:20:14,997] TC_01_Register - Step 03: Click to FirstName textbox
[INFO ] [2021-11-27 23:20:15,113] TC_01_Register - Step 04: Click to LastName textbox
[INFO ] [2021-11-27 23:20:15,219] TC_01_Register - Step 05: Select Day dropdown
[INFO ] [2021-11-27 23:20:15,307] TC_01_Register - Step 06: Select Day dropdown
[INFO ] [2021-11-27 23:20:15,396] TC_01_Register - Step 07: Select Day dropdown
[INFO ] [2021-11-27 23:20:15,489] TC_01_Register - Step 08: Click to Email textboxhoamt2013191215@gmail.com
[INFO ] [2021-11-27 23:20:15,489] TC_01_Register - Step 01: Open Register link
[INFO ] [2021-11-27 23:20:15,610] TC_01_Register - Step 09: Click to Company textbox
[INFO ] [2021-11-27 23:20:15,718] TC_01_Register - Step 10: Click to Password textbox123456987
[INFO ] [2021-11-27 23:20:15,825] TC_01_Register - Step 11: Click to ConfirmPassword textbox
[INFO ] [2021-11-27 23:20:15,930] TC_01_Register - Step 12: Click to Register button
[INFO ] [2021-11-27 23:20:17,708] TC_01_Register - Step 02: Click to Gender Male radio
[INFO ] [2021-11-27 23:20:18,013] TC_01_Register - Step 03: Click to FirstName textbox
[INFO ] [2021-11-27 23:20:18,089] TC_01_Register - Step 13: Verify Register success message is displayed
[INFO ] [2021-11-27 23:20:18,106] TC_01_Register - Step 04: Click to LastName textbox
[INFO ] [2021-11-27 23:20:18,165]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-11-27 23:20:18,167] TC_01_Register - Step 14: Click to logout button
[INFO ] [2021-11-27 23:20:18,174] TC_01_Register - Step 05: Select Day dropdown
[INFO ] [2021-11-27 23:20:18,519] TC_01_Register - Step 06: Select Day dropdown
[INFO ] [2021-11-27 23:20:18,846] TC_01_Register - Step 07: Select Day dropdown
[INFO ] [2021-11-27 23:20:19,064] TC_02_Login - Step 01: Click to Login link
[INFO ] [2021-11-27 23:20:19,147] TC_01_Register - Step 08: Click to Email textboxhoamt-152643611@gmail.com
[INFO ] [2021-11-27 23:20:19,225] TC_01_Register - Step 09: Click to Company textbox
[INFO ] [2021-11-27 23:20:19,319] TC_01_Register - Step 10: Click to Password textbox123456987
[INFO ] [2021-11-27 23:20:19,391] TC_01_Register - Step 11: Click to ConfirmPassword textbox
[INFO ] [2021-11-27 23:20:19,459] TC_01_Register - Step 12: Click to Register button
[INFO ] [2021-11-27 23:20:19,577] TC_02_Login - Step 02: Enter to Email textbox
[INFO ] [2021-11-27 23:20:19,686] TC_02_Login - Step 03: Enter to Password textbox
[INFO ] [2021-11-27 23:20:19,788] TC_02_Login - Step 04: Click to Login button
[INFO ] [2021-11-27 23:20:21,111] TC_01_Register - Step 13: Verify Register success message is displayed
[INFO ] [2021-11-27 23:20:21,205]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-11-27 23:20:21,205] TC_01_Register - Step 14: Click to logout button
[INFO ] [2021-11-27 23:20:23,028] TC_02_Login - Step 01: Click to Login link
[INFO ] [2021-11-27 23:20:24,266] TC_02_Login - Step 02: Enter to Email textbox
[INFO ] [2021-11-27 23:20:24,338] TC_02_Login - Step 03: Enter to Password textbox
[INFO ] [2021-11-27 23:20:24,395] TC_02_Login - Step 04: Click to Login button
[INFO ] [2021-11-27 23:20:58,929] Pre-condition - Step 01: Open browserFIREFOX
[INFO ] [2021-11-27 23:20:58,929] Pre-condition - Step 01: Open browserCHROME
[INFO ] [2021-11-27 23:21:04,610] TC_01_Register - Step 01: Open Register link
[INFO ] [2021-11-27 23:21:05,500] TC_01_Register - Step 01: Open Register link
[INFO ] [2021-11-27 23:21:06,433] TC_01_Register - Step 02: Click to Gender Male radio
[INFO ] [2021-11-27 23:21:06,552] TC_01_Register - Step 03: Click to FirstName textbox
[INFO ] [2021-11-27 23:21:06,676] TC_01_Register - Step 04: Click to LastName textbox
[INFO ] [2021-11-27 23:21:06,789] TC_01_Register - Step 05: Select Day dropdown
[INFO ] [2021-11-27 23:21:06,890] TC_01_Register - Step 06: Select Day dropdown
[INFO ] [2021-11-27 23:21:06,995] TC_01_Register - Step 07: Select Day dropdown
[INFO ] [2021-11-27 23:21:07,082] TC_01_Register - Step 08: Click to Email textboxhoamt1877327877@gmail.com
[INFO ] [2021-11-27 23:21:07,205] TC_01_Register - Step 09: Click to Company textbox
[INFO ] [2021-11-27 23:21:07,316] TC_01_Register - Step 10: Click to Password textbox123456987
[INFO ] [2021-11-27 23:21:07,426] TC_01_Register - Step 11: Click to ConfirmPassword textbox
[INFO ] [2021-11-27 23:21:07,544] TC_01_Register - Step 12: Click to Register button
[INFO ] [2021-11-27 23:21:07,559] TC_01_Register - Step 02: Click to Gender Male radio
[INFO ] [2021-11-27 23:21:07,864] TC_01_Register - Step 03: Click to FirstName textbox
[INFO ] [2021-11-27 23:21:07,934] TC_01_Register - Step 04: Click to LastName textbox
[INFO ] [2021-11-27 23:21:08,000] TC_01_Register - Step 05: Select Day dropdown
[INFO ] [2021-11-27 23:21:08,295] TC_01_Register - Step 06: Select Day dropdown
[INFO ] [2021-11-27 23:21:08,593] TC_01_Register - Step 07: Select Day dropdown
[INFO ] [2021-11-27 23:21:08,913] TC_01_Register - Step 08: Click to Email textboxhoamt-1818138299@gmail.com
[INFO ] [2021-11-27 23:21:08,992] TC_01_Register - Step 09: Click to Company textbox
[INFO ] [2021-11-27 23:21:09,061] TC_01_Register - Step 10: Click to Password textbox123456987
[INFO ] [2021-11-27 23:21:09,167] TC_01_Register - Step 11: Click to ConfirmPassword textbox
[INFO ] [2021-11-27 23:21:09,246] TC_01_Register - Step 12: Click to Register button
[INFO ] [2021-11-27 23:21:09,864] TC_01_Register - Step 13: Verify Register success message is displayed
[INFO ] [2021-11-27 23:21:09,938]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-11-27 23:21:09,940] TC_01_Register - Step 14: Click to logout button
[INFO ] [2021-11-27 23:21:11,709] TC_01_Register - Step 13: Verify Register success message is displayed
[INFO ] [2021-11-27 23:21:11,797]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-11-27 23:21:11,797] TC_01_Register - Step 14: Click to logout button
[INFO ] [2021-11-27 23:21:12,412] TC_02_Login - Step 01: Click to Login link
[INFO ] [2021-11-27 23:21:13,375] TC_02_Login - Step 01: Click to Login link
[INFO ] [2021-11-27 23:21:13,646] TC_02_Login - Step 02: Enter to Email textbox
[INFO ] [2021-11-27 23:21:13,758] TC_02_Login - Step 03: Enter to Password textbox
[INFO ] [2021-11-27 23:21:13,873] TC_02_Login - Step 04: Click to Login button
[INFO ] [2021-11-27 23:21:13,928] TC_02_Login - Step 02: Enter to Email textbox
[INFO ] [2021-11-27 23:21:14,032] TC_02_Login - Step 03: Enter to Password textbox
[INFO ] [2021-11-27 23:21:14,096] TC_02_Login - Step 04: Click to Login button
[INFO ] [2021-11-27 23:21:37,227] Pre-condition - Step 01: Open browserCHROME
[INFO ] [2021-11-27 23:21:37,227] Pre-condition - Step 01: Open browserFIREFOX
[INFO ] [2021-11-27 23:21:41,058] TC_01_Register - Step 01: Open Register link
[INFO ] [2021-11-27 23:21:43,329] TC_01_Register - Step 02: Click to Gender Male radio
[INFO ] [2021-11-27 23:21:43,432] TC_01_Register - Step 03: Click to FirstName textbox
[INFO ] [2021-11-27 23:21:43,549] TC_01_Register - Step 04: Click to LastName textbox
[INFO ] [2021-11-27 23:21:43,673] TC_01_Register - Step 05: Select Day dropdown
[INFO ] [2021-11-27 23:21:43,778] TC_01_Register - Step 06: Select Day dropdown
[INFO ] [2021-11-27 23:21:43,877] TC_01_Register - Step 07: Select Day dropdown
[INFO ] [2021-11-27 23:21:43,977] TC_01_Register - Step 08: Click to Email textboxhoamt198620238@gmail.com
[INFO ] [2021-11-27 23:21:44,092] TC_01_Register - Step 09: Click to Company textbox
[INFO ] [2021-11-27 23:21:44,220] TC_01_Register - Step 10: Click to Password textbox123456987
[INFO ] [2021-11-27 23:21:44,391] TC_01_Register - Step 11: Click to ConfirmPassword textbox
[INFO ] [2021-11-27 23:21:44,530] TC_01_Register - Step 12: Click to Register button
[INFO ] [2021-11-27 23:21:45,855] TC_01_Register - Step 01: Open Register link
[INFO ] [2021-11-27 23:21:46,137] TC_01_Register - Step 13: Verify Register success message is displayed
[INFO ] [2021-11-27 23:21:46,213]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-11-27 23:21:46,215] TC_01_Register - Step 14: Click to logout button
[INFO ] [2021-11-27 23:21:47,023] TC_02_Login - Step 01: Click to Login link
[INFO ] [2021-11-27 23:21:47,649] TC_01_Register - Step 02: Click to Gender Male radio
[INFO ] [2021-11-27 23:21:47,944] TC_01_Register - Step 03: Click to FirstName textbox
[INFO ] [2021-11-27 23:21:48,014] TC_01_Register - Step 04: Click to LastName textbox
[INFO ] [2021-11-27 23:21:48,120] TC_01_Register - Step 05: Select Day dropdown
[INFO ] [2021-11-27 23:21:48,229] TC_02_Login - Step 02: Enter to Email textbox
[INFO ] [2021-11-27 23:21:48,335] TC_02_Login - Step 03: Enter to Password textbox
[INFO ] [2021-11-27 23:21:48,428] TC_01_Register - Step 06: Select Day dropdown
[INFO ] [2021-11-27 23:21:48,439] TC_02_Login - Step 04: Click to Login button
[INFO ] [2021-11-27 23:21:48,725] TC_01_Register - Step 07: Select Day dropdown
[INFO ] [2021-11-27 23:21:49,025] TC_01_Register - Step 08: Click to Email textboxhoamt-1440484181@gmail.com
[INFO ] [2021-11-27 23:21:49,132] TC_01_Register - Step 09: Click to Company textbox
[INFO ] [2021-11-27 23:21:49,212] TC_01_Register - Step 10: Click to Password textbox123456987
[INFO ] [2021-11-27 23:21:49,329] TC_01_Register - Step 11: Click to ConfirmPassword textbox
[INFO ] [2021-11-27 23:21:49,397] TC_01_Register - Step 12: Click to Register button
[INFO ] [2021-11-27 23:21:50,955] TC_01_Register - Step 13: Verify Register success message is displayed
[INFO ] [2021-11-27 23:21:51,037]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-11-27 23:21:51,037] TC_01_Register - Step 14: Click to logout button
[INFO ] [2021-11-27 23:21:51,894] TC_02_Login - Step 01: Click to Login link
[INFO ] [2021-11-27 23:21:53,112] TC_02_Login - Step 02: Enter to Email textbox
[INFO ] [2021-11-27 23:21:53,202] TC_02_Login - Step 03: Enter to Password textbox
[INFO ] [2021-11-27 23:21:53,267] TC_02_Login - Step 04: Click to Login button
[INFO ] [2021-11-28 00:22:02,656] Pre-condition - Step 01: Open browserCHROME
[INFO ] [2021-11-28 00:22:02,656] Pre-condition - Step 01: Open browserFIREFOX
[INFO ] [2021-11-28 00:22:07,396] TC_01_Register - Step 01: Open Register link
[INFO ] [2021-11-28 00:22:09,297] TC_01_Register - Step 02: Click to Gender Male radio
[INFO ] [2021-11-28 00:22:09,421] TC_01_Register - Step 03: Click to FirstName textbox
[INFO ] [2021-11-28 00:22:09,548] TC_01_Register - Step 04: Click to LastName textbox
[INFO ] [2021-11-28 00:22:09,668] TC_01_Register - Step 05: Select Day dropdown
[INFO ] [2021-11-28 00:22:09,769] TC_01_Register - Step 06: Select Day dropdown
[INFO ] [2021-11-28 00:22:09,856] TC_01_Register - Step 07: Select Day dropdown
[INFO ] [2021-11-28 00:22:09,944] TC_01_Register - Step 08: Click to Email textboxhoamt-509177663@gmail.com
[INFO ] [2021-11-28 00:22:09,969] TC_01_Register - Step 01: Open Register link
[INFO ] [2021-11-28 00:22:10,112] TC_01_Register - Step 09: Click to Company textbox
[INFO ] [2021-11-28 00:22:10,222] TC_01_Register - Step 10: Click to Password textbox123456987
[INFO ] [2021-11-28 00:22:10,338] TC_01_Register - Step 11: Click to ConfirmPassword textbox
[INFO ] [2021-11-28 00:22:10,457] TC_01_Register - Step 12: Click to Register button
[INFO ] [2021-11-28 00:22:12,448] TC_01_Register - Step 02: Click to Gender Male radio
[INFO ] [2021-11-28 00:22:12,753] TC_01_Register - Step 03: Click to FirstName textbox
[INFO ] [2021-11-28 00:22:12,777] TC_01_Register - Step 13: Verify Register success message is displayed
[INFO ] [2021-11-28 00:22:12,827] TC_01_Register - Step 04: Click to LastName textbox
[INFO ] [2021-11-28 00:22:12,852]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-11-28 00:22:12,854] TC_01_Register - Step 14: Click to logout button
[INFO ] [2021-11-28 00:22:12,893] TC_01_Register - Step 05: Select Day dropdown
[INFO ] [2021-11-28 00:22:13,192] TC_01_Register - Step 06: Select Day dropdown
[INFO ] [2021-11-28 00:22:13,502] TC_01_Register - Step 07: Select Day dropdown
[INFO ] [2021-11-28 00:22:13,845] TC_01_Register - Step 08: Click to Email textboxhoamt-1061407726@gmail.com
[INFO ] [2021-11-28 00:22:13,919] TC_01_Register - Step 09: Click to Company textbox
[INFO ] [2021-11-28 00:22:13,985] TC_01_Register - Step 10: Click to Password textbox123456987
[INFO ] [2021-11-28 00:22:14,051] TC_01_Register - Step 11: Click to ConfirmPassword textbox
[INFO ] [2021-11-28 00:22:14,118] TC_01_Register - Step 12: Click to Register button
[INFO ] [2021-11-28 00:22:15,723] TC_02_Login - Step 01: Click to Login link
[INFO ] [2021-11-28 00:22:16,541] TC_01_Register - Step 13: Verify Register success message is displayed
[INFO ] [2021-11-28 00:22:16,629]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-11-28 00:22:16,629] TC_01_Register - Step 14: Click to logout button
[INFO ] [2021-11-28 00:22:16,986] TC_02_Login - Step 02: Enter to Email textbox
[INFO ] [2021-11-28 00:22:17,092] TC_02_Login - Step 03: Enter to Password textbox
[INFO ] [2021-11-28 00:22:17,194] TC_02_Login - Step 04: Click to Login button
[INFO ] [2021-11-28 00:22:19,157] TC_02_Login - Step 01: Click to Login link
[INFO ] [2021-11-28 00:22:19,728] TC_02_Login - Step 02: Enter to Email textbox
[INFO ] [2021-11-28 00:22:19,830] TC_02_Login - Step 03: Enter to Password textbox
[INFO ] [2021-11-28 00:22:19,909] TC_02_Login - Step 04: Click to Login button
[INFO ] [2021-11-28 00:57:09,807] Pre-condition - Step 01: Open browserFIREFOX
[INFO ] [2021-11-28 00:57:09,807] Pre-condition - Step 01: Open browserCHROME
[INFO ] [2021-11-28 00:57:18,161] TC_01_Register - Step 01: Open Register link
[INFO ] [2021-11-28 00:57:19,466] TC_01_Register - Step 01: Open Register link
[INFO ] [2021-11-28 00:57:20,513] TC_01_Register - Step 02: Click to Gender Male radio
[INFO ] [2021-11-28 00:57:20,613] TC_01_Register - Step 03: Click to FirstName textbox
[INFO ] [2021-11-28 00:57:20,730] TC_01_Register - Step 04: Click to LastName textbox
[INFO ] [2021-11-28 00:57:20,844] TC_01_Register - Step 05: Select Day dropdown
[INFO ] [2021-11-28 00:57:20,943] TC_01_Register - Step 06: Select Day dropdown
[INFO ] [2021-11-28 00:57:21,038] TC_01_Register - Step 07: Select Day dropdown
[INFO ] [2021-11-28 00:57:21,139] TC_01_Register - Step 08: Click to Email textboxhoamt848728613@gmail.com
[INFO ] [2021-11-28 00:57:21,256] TC_01_Register - Step 09: Click to Company textbox
[INFO ] [2021-11-28 00:57:21,366] TC_01_Register - Step 10: Click to Password textbox123456987
[INFO ] [2021-11-28 00:57:21,478] TC_01_Register - Step 11: Click to ConfirmPassword textbox
[INFO ] [2021-11-28 00:57:21,580] TC_01_Register - Step 12: Click to Register button
[INFO ] [2021-11-28 00:57:21,938] TC_01_Register - Step 02: Click to Gender Male radio
[INFO ] [2021-11-28 00:57:22,251] TC_01_Register - Step 03: Click to FirstName textbox
[INFO ] [2021-11-28 00:57:22,325] TC_01_Register - Step 04: Click to LastName textbox
[INFO ] [2021-11-28 00:57:22,393] TC_01_Register - Step 05: Select Day dropdown
[INFO ] [2021-11-28 00:57:22,682] TC_01_Register - Step 06: Select Day dropdown
[INFO ] [2021-11-28 00:57:22,983] TC_01_Register - Step 07: Select Day dropdown
[INFO ] [2021-11-28 00:57:23,125] TC_01_Register - Step 13: Verify Register success message is displayed
[INFO ] [2021-11-28 00:57:23,196]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-11-28 00:57:23,198] TC_01_Register - Step 14: Click to logout button
[INFO ] [2021-11-28 00:57:23,270] TC_01_Register - Step 08: Click to Email textboxhoamt1612348138@gmail.com
[INFO ] [2021-11-28 00:57:23,345] TC_01_Register - Step 09: Click to Company textbox
[INFO ] [2021-11-28 00:57:23,415] TC_01_Register - Step 10: Click to Password textbox123456987
[INFO ] [2021-11-28 00:57:23,488] TC_01_Register - Step 11: Click to ConfirmPassword textbox
[INFO ] [2021-11-28 00:57:23,567] TC_01_Register - Step 12: Click to Register button
[INFO ] [2021-11-28 00:57:24,921] TC_02_Login - Step 01: Click to Login link
[INFO ] [2021-11-28 00:57:26,007] TC_01_Register - Step 13: Verify Register success message is displayed
[INFO ] [2021-11-28 00:57:26,107]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-11-28 00:57:26,108] TC_01_Register - Step 14: Click to logout button
[INFO ] [2021-11-28 00:57:26,139] TC_02_Login - Step 02: Enter to Email textbox
[INFO ] [2021-11-28 00:57:26,242] TC_02_Login - Step 03: Enter to Password textbox
[INFO ] [2021-11-28 00:57:26,345] TC_02_Login - Step 04: Click to Login button
[INFO ] [2021-11-28 00:57:28,532] TC_02_Login - Step 01: Click to Login link
[INFO ] [2021-11-28 00:57:29,060] TC_02_Login - Step 02: Enter to Email textbox
[INFO ] [2021-11-28 00:57:29,148] TC_02_Login - Step 03: Enter to Password textbox
[INFO ] [2021-11-28 00:57:29,221] TC_02_Login - Step 04: Click to Login button
[INFO ] [2021-11-28 01:01:50,702] Pre-condition - Step 01: Open browserFIREFOX
[INFO ] [2021-11-28 01:01:50,702] Pre-condition - Step 01: Open browserCHROME
[INFO ] [2021-11-28 01:01:55,473] TC_01_Register - Step 01: Open Register link
[INFO ] [2021-11-28 01:01:57,120] TC_01_Register - Step 02: Click to Gender Male radio
[INFO ] [2021-11-28 01:01:57,228] TC_01_Register - Step 03: Click to FirstName textbox
[INFO ] [2021-11-28 01:01:57,366] TC_01_Register - Step 04: Click to LastName textbox
[INFO ] [2021-11-28 01:01:57,471] TC_01_Register - Step 05: Select Day dropdown
[INFO ] [2021-11-28 01:01:57,570] TC_01_Register - Step 06: Select Day dropdown
[INFO ] [2021-11-28 01:01:57,659] TC_01_Register - Step 07: Select Day dropdown
[INFO ] [2021-11-28 01:01:57,746] TC_01_Register - Step 08: Click to Email textboxhoamt311979243@gmail.com
[INFO ] [2021-11-28 01:01:57,859] TC_01_Register - Step 09: Click to Company textbox
[INFO ] [2021-11-28 01:01:57,896] TC_01_Register - Step 01: Open Register link
[INFO ] [2021-11-28 01:01:57,979] TC_01_Register - Step 10: Click to Password textbox123456987
